id,question,slug,conditionId,startDate,endDate,description,outcomes,outcomePrices,liquidity,volume,active,closed,marketMakerAddress,createdAt,updatedAt,archived,restricted,groupItemTitle,groupItemThreshold,questionID,enableOrderBook,orderPriceMinTickSize,orderMinSize,volumeNum,liquidityNum,volume24hr,clobTokenIds,umaBond,umaReward,volume24hrClob,volumeClob,liquidityClob,acceptingOrders,rewardsMinSize,rewardsMaxSpread,spread,oneDayPriceChange,lastTradePrice,bestBid,bestAsk,event_id,event_ticker,event_slug,event_title,event_description,event_liquidity,event_volume,event_competitive,event_volume24hr,event_enableOrderBook,event_liquidityClob,event_negRisk,event_negRiskMarketID,event_commentCount,event_countryName,event_electionType,event_disqusThread
500109,Will a Republican win Pennsylvania US Senate Election?,will-a-republican-win-pennsylvania-us-senate-election,0xc1a4830eef6f60d9e0f05ecb5aa81b11d7d361e1a869c0138219840af849a986,2024-04-03T22:02:25.512Z,2024-11-05T12:00:00Z,"United States general elections are scheduled to take place on November 5, 2024. Regular senate elections are presently scheduled for 33 states.

This market will resolve to “Yes” if the candidate who wins the 2024 US Pennsylvania US Senate election is a Republican. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""1"", ""0""]",,2564648.942,TRUE,TRUE,,2024-03-13T16:16:23.388253Z,2024-11-23T03:48:51.395129Z,FALSE,TRUE,Dave McCormick,1,0xf487c51d6055058f23e50c67ee7fb80dde2b2bd5959a2fe81e1d4ed309d03e01,TRUE,0.001,5,2564648.942,,,"[""109193359842614462649768714123661929746247460686168540872183774378497988296172"", ""70138153252154954408203632048618941534486510168116629441433311186051407865538""]",3750,15,,2564648.942,,FALSE,20,3.5,0.003,0.002,1,0.997,1,10019,pennsylvania-us-senate-election-winner,pennsylvania-us-senate-election-winner,Pennsylvania Senate Election Winner,This is a market on the winner of the Pennsylvania Senate election.,,5484459.22,,,TRUE,,TRUE,0xf487c51d6055058f23e50c67ee7fb80dde2b2bd5959a2fe81e1d4ed309d03e00,732,,,
515866,Will another party win the second most seats in the next German election?,will-another-party-win-the-second-most-seats-in-the-next-german-election,0xf1add3bfd3810102a76d4bf68ca09ab7a2c82dc299caef3f88ce4818d5668b8e,2024-12-18T15:10:23.242852Z,2025-02-23T12:00:00Z,"German Federal elections to elect the 21st Bundestag are scheduled to take place February 23, 2025.

This market will resolve to ""Yes"" if any party other than SPD, CDU/CSU, AfD, Greens, FDP, or BSW  wins the second most seats of any party in the Bundestag (Germany's lower house) as a result of the next German parliamentary election.

If voting in the next German parliamentary election does not occur by June 30, 2025, this market will resolve to ""Yes"".

In the case of a tie between this party and any other for the second most seats gained, this market will resolve in favor of the party whose listed abbreviation comes first in alphabetical order.

This market's resolution will be based solely on the number of seats won an individual party, not any coalition of which it may be a part.

This market will resolve based on the final total number of seats won by each party, including any overhang mandates (Überhangmandate) and balancing mandates (Ausgleichsmandate), as reflected in the official results.

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the German government, specifically the Federal Returning Officer (Bundeswahlleiter) (https://www.bundeswahlleiterin.de/en/).

Note: The CDU and CSU will be considered a single party, NOT a coalition for the purpose of this market.","[""Yes"", ""No""]","[""0"", ""1""]",,2551038.036,TRUE,TRUE,,2024-12-17T19:08:22.67198Z,2025-02-24T18:26:23.153269Z,FALSE,TRUE,Other,6,0x307e24aca797acccdb07a313ac08c8e86fe579c160a6e4df8774bcb35f3f3c06,TRUE,0.001,5,2551038.036,,,"[""29503064913141151274083915712254986901383149844748875039299724297850911661581"", ""53948401502870868536955657480693386198637714248160193693340753919585655367432""]",500,5,,2551038.036,,FALSE,50,3.5,0.001,,1,,0.001,15619,which-party-wins-2nd-most-seats-in-german-election,which-party-wins-2nd-most-seats-in-german-election,Which Party wins 2nd most seats in German election?,This is a market on predicting which political party will secure the second most seats in the upcoming Germany election. ,,16481671.96,,,TRUE,,TRUE,0x307e24aca797acccdb07a313ac08c8e86fe579c160a6e4df8774bcb35f3f3c00,219,,,
515522,Will Alexander Lukashenko win the 2025 Belarus Presidential Election? ,will-alexander-lukashenko-win-the-2025-belarus-presidential-election,0xc5bb8aabf50ca7230c63be0a900fe0ac4018f36ab6dd0aeebd9e59beaf08c415,2024-12-12T23:23:43.620285Z,2025-01-26T12:00:00Z,"Presidential elections are scheduled to be held in Belarus on January 26, 2025. If no candidate achieves a majority, a second round of elections will be scheduled between the top two candidates.

This market will resolve to ""Yes"" if Alexander Lukashenko wins this election. Otherwise, this market will resolve to ""No"".

This market includes any potential second round. If the result of this election isn't known by July 31, 2025, 11:59 PM ET, the market will resolve to ""No"".

This market will resolve based on the result of this election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Belarusian Government, specifically the Central Election Commission (Цэнтральная выбарчая камісія Беларусі, CEC) (https://www.rec.gov.by/en/).","[""Yes"", ""No""]","[""1"", ""0""]",,2534304.879,TRUE,TRUE,,2024-12-12T22:11:30.587338Z,2025-01-29T12:31:16.301993Z,FALSE,TRUE,Alexander Lukashenko,0,0xcfc1e7e29a21f8b364cb3d4c68a784ac4c76e659145c3caeafa809668592d800,TRUE,0.001,5,2534304.879,,,"[""77161408469924498032188316558836134143879533382152821585535583030327472667551"", ""74423554016925602922436993885774354618788700331961923807720856797476920151011""]",500,5,,2534304.879,,FALSE,20,3.5,0.001,0.001,1,0.999,1,15422,belarus-presidential-election,belarus-presidential-election,Belarus Presidential Election,"This is a negrisk market group over who will win the Belarusian presidential election scheduled for January 26, 2025. ",,7470877.225,,,TRUE,,TRUE,0xcfc1e7e29a21f8b364cb3d4c68a784ac4c76e659145c3caeafa809668592d800,137,Belarus,Presidential,
254190,Will Mike Pompeo win the 2024 Republican VP nomination?,will-mike-pompeo-win-the-2024-republican-vp-nomination,0x31aafb7b283edd5c841086cbf43807f2fe53fd36638bfb09e2edefd3b567cfbe,2024-01-30T05:59:00Z,2024-09-08T12:00:00Z,"Note: See other market group here https://polymarket.com/event/republican-vp-supplemental for more VP options.

This market will resolve to “Yes” if Mike Pompeo wins the 2024 Republican nomination for Vice President of the United States. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official GOP sources, including https://www.gop.com.

Any replacement of the nominee before election day will not change the resolution of the market.","[""Yes"", ""No""]","[""0"", ""1""]",,2481274.416,TRUE,TRUE,,2024-01-30T01:26:17.931Z,2024-07-17T02:38:48.899473Z,FALSE,TRUE,Mike Pompeo,22,0xe25ac48f79f45c35f1ba5d4930f073fa2eea3f8c314a22a6ec1b41fd549abc11,TRUE,0.001,5,2481274.42,,,"[""111455950633722389037060578244525056826162476601886263798372864537024997402919"", ""24139171074793153246426895335330889394076802326509142035053601283282850503144""]",750,5,,2481274.416,,FALSE,200,2.5,0.001,0,0,0,1,903287,republican-vp-nominee,republican-vp-nominee,Republican VP nominee?,"qqq
",,92565642.12,,,TRUE,,TRUE,0xe25ac48f79f45c35f1ba5d4930f073fa2eea3f8c314a22a6ec1b41fd549abc00,586,,,
500552,Will a candidate from another party win Maine's 2nd congressional district?,congressional-district-2nd-maine-will-a-candidate-from-another-party-win,0xa457cf5d0184d3c4e68ff04e79357bd4dd5b68bdabd018855ef0ef1c790c7b76,2024-04-10T19:32:03.023Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if a candidate from neither the Democratic nor Republican parties wins the popular vote in Maine's 2nd congressional district in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification. ","[""Yes"", ""No""]","[""0"", ""1""]",,2480260.242,TRUE,TRUE,,2024-03-28T23:10:24.624987Z,2024-11-08T14:48:59.850964Z,FALSE,TRUE,Other,3,0x742d4ab284a7101fabdc8799409d1c0a60054b5a378d575614276a16b1b8f502,TRUE,0.001,5,2480260.242,,,"[""6085032170134327579114182305930526278215640779150803622973009645927062374260"", ""110082244113422306039566062365378942748169842454892084173125833853288097942387""]",500,5,,2480260.242,,FALSE,200,3.5,0.003,0.001,1,,0.003,10175,congressional-district-2nd-maine-presidential-election-winner,congressional-district-2nd-maine-presidential-election-winner,Maine's 2nd Congressional District Presidential Election Winner,This is a market on the winner of the presidential election in Maine's 2nd Congressional District.,,2739807.851,,,TRUE,,TRUE,0x742d4ab284a7101fabdc8799409d1c0a60054b5a378d575614276a16b1b8f500,3,,,
513522,Will another person be the next President of Croatia?,will-another-person-be-the-next-president-of-croatia,0x762ce8ded160554d3c42f11ea89eda0522e7f8e851ae5ea1ba328d66e2235cea,2024-11-20T01:24:26.838347Z,2024-12-29T12:00:00Z,"Presidential elections will be held in Croatia on December 29, 2024. A second round will be held on 12 January 2025 if no candidate receives a majority.

This market will resolve to ""Yes"" if any person other than Zoran Milanović, Dragan Primorac, Marija Selak Raspudić, or Ivana Kekin wins this election. Otherwise, this market will resolve to ""No"".

This market includes any potential second round. If the result of this election isn't known by April 30, 2025, 11:59 PM ET, the market will resolve to ""Yes"".

This market will resolve solely based off the first official announcement of the election results from the Croatian government, specifically the State Election Commission of the Republic of Croatia (https://www.izbori.hr/site/).
","[""Yes"", ""No""]","[""0"", ""1""]",,2452285.427,TRUE,TRUE,,2024-11-19T22:27:06.627692Z,2025-01-14T19:39:17.729998Z,FALSE,TRUE,Other,4,0x33fabc77d5fd8da2edfe78e32caf0aaa2096432bd2d460177244e25a53500a04,TRUE,0.001,5,2452285.427,,,"[""113101931089241809319512606959812606772829288697421760916730206862432599684265"", ""68318317233199972412277064905562890761388570875448950655044162538534152328806""]",500,5,,2452285.427,,FALSE,20,3.5,0.001,,1,,0.001,14596,croatia-presidential-election,croatia-presidential-election,Croatia Presidential Election,This is a market on predicting the outcome of the Croatia Presidential Election.,,5061742.449,,,TRUE,,TRUE,0x33fabc77d5fd8da2edfe78e32caf0aaa2096432bd2d460177244e25a53500a00,147,Croatia,Presidential Runoff,
255074,Will a Republican win New Jersey Presidential Election?,will-a-republican-win-new-jersey-in-the-2024-us-presidential-election,0x5f71c0396254199eca645d987c489df1690e6a42eefc9c5b377b7bf68f7ee926,2024-03-28T20:49:39.672Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in New Jersey in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",,2452014.795,TRUE,TRUE,,2024-03-01T17:52:36.842Z,2024-11-07T08:13:02.560594Z,FALSE,TRUE,Donald Trump,1,0x6e4bc3de35a37339ec050e80363ca9a43e8bfb0dca4746babfc67e760523a101,TRUE,0.001,5,2452014.795,,,"[""1452533964469551620665155566724360768804482013082769540201617335907763191040"", ""42522895814553170734717845509464995904095471390281935538713656068667424919609""]",1250,10,,2452014.795,,FALSE,200,3.5,0.001,-0.033,1,,0.001,903643,new-jersey-presidential-election-winner,new-jersey-presidential-election-winner,New Jersey Presidential Election Winner,This is a market on predicting the winner of the New Jersey presidential election.,,6899432.617,,,TRUE,,TRUE,0x6e4bc3de35a37339ec050e80363ca9a43e8bfb0dca4746babfc67e760523a100,35,,,
506123,Will José Luiz Datena win the 2024 São Paulo mayoral election?,will-jos-luiz-datena-win-the-2024-so-paulo-mayoral-election,0xa7f3e4ee9cb7cc36843b0bb41117edb5fe02e8353b0bf3805e84d9177d23443d,2024-08-29T20:28:41.510598Z,2024-10-06T12:00:00Z,"The 2024 São Paulo mayoral election is scheduled to take place on October 6. If no candidate receives a majority of votes, a runoff election will be held on October 27, 2024. This is a market asking who will be the ultimate victor.

This market will resolve to ""Yes"" if José Luiz Datena wins the 2024 São Paulo mayoral election. Otherwise, this market will resolve to ""No"".

If a runoff election is triggered and this candidate is no longer in consideration for Mayor of São Paulo, this market will resolve immediately to ""No"".

If the election is delayed beyond December 31, 2024 ET, or the election is otherwise not held by that date, this market will resolve to ""No"".

The resolution source for this market will be official information from the Tribunal Superior Eleitoral (TSE) (www.tse.jus.br) and/or the official process by which electoral disputes are arbitrated in Brazil.
","[""Yes"", ""No""]","[""0"", ""1""]",,2340581.431,TRUE,TRUE,,2024-08-29T20:28:41.510598Z,2024-10-08T05:16:41.405096Z,FALSE,TRUE,José Luiz Datena (PSDB),3,0x653e5bfb36ce8f0f40153dcc6370216f475040bcf0d90b32ec4e6fda1fe02603,TRUE,0.001,5,2340581.431,,,"[""73130424609427939652458832015076364644700082356941895641277690004542474830616"", ""75362666103573873453888493200038091136864614071991138518969312177640358265485""]",500,5,,2340581.431,,FALSE,50,3.5,0.001,-0.001,1,,0.001,12299,so-paulo-mayoral-election-2024,so-paulo-mayoral-election-2024,São Paulo mayoral election 2024,"This is a negrisk market group over which candidate will win the 2024 São Paulo mayoral election, scheduled for October 6, 2024. If required, a runoff will be held on October 27, 2024.",,41575007.39,,,TRUE,,TRUE,0x653e5bfb36ce8f0f40153dcc6370216f475040bcf0d90b32ec4e6fda1fe02600,429,,,
500108,Will a Democrat win Pennsylvania US Senate Election?,will-a-democrat-win-pennsylvania-us-senate-election,0x9df4efa8764eec4d1bd089e8598447d32408951ad502f483eecae2e0a19480bd,2024-04-03T22:02:20.085Z,2024-11-05T12:00:00Z,"United States general elections are scheduled to take place on November 5, 2024. Regular senate elections are presently scheduled for 33 states.

This market will resolve to “Yes” if the candidate who wins the 2024 US Pennsylvania US Senate election is a Democrat. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",,2306432.147,TRUE,TRUE,,2024-03-13T16:15:37.396177Z,2024-11-23T03:06:52.166099Z,FALSE,TRUE,Bob Casey,0,0xf487c51d6055058f23e50c67ee7fb80dde2b2bd5959a2fe81e1d4ed309d03e00,TRUE,0.001,5,2306432.147,,,"[""58059853537451964777059792095816455340743648080733545719045977017101901211397"", ""15373794343578126331924635804735338208688991905418936088543976230401353474653""]",3750,15,,2306432.147,,FALSE,20,3.5,0.001,-0.003,1,,0.001,10019,pennsylvania-us-senate-election-winner,pennsylvania-us-senate-election-winner,Pennsylvania Senate Election Winner,This is a market on the winner of the Pennsylvania Senate election.,,5484459.22,,,TRUE,,TRUE,0xf487c51d6055058f23e50c67ee7fb80dde2b2bd5959a2fe81e1d4ed309d03e00,732,,,
255067,Will a candidate from another party win Colorado Presidential Election?,will-a-candidate-from-another-party-win-colorado-presidential-election,0xa9ee4b2076a030846632f4dac3a16f7b503bfbd05ba6e551b0861612e585f1dc,2024-03-28T20:15:15.892Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if a candidate from neither the Democratic nor Republican parties wins the popular vote in Colorado in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",,2261038.457,TRUE,TRUE,,2024-03-01T17:42:23.821Z,2024-11-07T17:37:13.051033Z,FALSE,TRUE,Other,3,0x423f09e7136210d81c1b04fae7f6eb8577cff7d62e0ec64febd1866f9e752b02,TRUE,0.001,5,2261038.457,,,"[""75486900546650669812321653076214650144470029291784997438415608109369388905893"", ""42193179126134942795505041504621174875271046559734898548067042477212952228080""]",1250,10,,2261038.457,,FALSE,200,3.5,0.002,-0.0015,1,,0.002,903641,colorado-presidential-election-winner,colorado-presidential-election-winner,Colorado Presidential Election Winner,This is a market on predicting the winner of the presidential election in Colorado.,,4806749.489,,,TRUE,,TRUE,0x423f09e7136210d81c1b04fae7f6eb8577cff7d62e0ec64febd1866f9e752b00,35,,,
255173,Will a Democrat win Texas in the 2024 US Presidential Election?,will-a-democrat-win-texas-in-the-2024-us-presidential-election,0x896ed831aef8b7210f9d100c9ea42e41eae0575c9b6ad0f1fef26620f48d22f7,2024-03-19T15:52:37.831Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if a Democratic candidate wins the popular vote in Texas in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",,2229243.296,TRUE,TRUE,,2024-03-01T19:31:38.323Z,2024-11-07T11:33:10.983284Z,FALSE,TRUE,Kamala Harris,0,0x8c32dbb825445deedf79a79b912536c529e43d9d4aeb5e60d9586978879e3800,TRUE,0.001,5,2229243.296,,,"[""39812097611283471264869367255898132913156402490516919655302794178828356981573"", ""22758495647739306347230501999123719576442803367840200793524086631219292346437""]",500,5,,2229243.296,,FALSE,200,3.5,0.004,-0.058,1,,0.004,903674,texas-presidential-election-winner,texas-presidential-election-winner,Texas Presidential Election Winner,This is a market on predicting the winner of the presidential election in Texas.,,13409738.55,,,TRUE,,TRUE,0x8c32dbb825445deedf79a79b912536c529e43d9d4aeb5e60d9586978879e3800,140,,,
254192,Will Wesley Hunt win the 2024 Republican VP nomination?,will-wesley-hunt-win-the-2024-republican-vp-nomination,0xaafae2f4f25c0a1785d421d152b2a30cb04042d2370e5a04762fe70abb97d6c4,2024-01-30T05:59:00Z,2024-09-08T12:00:00Z,"Note: See other market group here https://polymarket.com/event/republican-vp-supplemental for more VP options.

This market will resolve to “Yes” if Wesley Hunt wins the 2024 Republican nomination for Vice President of the United States. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official GOP sources, including https://www.gop.com.

Any replacement of the nominee before election day will not change the resolution of the market.","[""Yes"", ""No""]","[""0"", ""1""]",,2202587.58,TRUE,TRUE,,2024-01-30T01:49:26.147Z,2024-07-17T02:28:44.126423Z,FALSE,TRUE,Wesley Hunt,19,0xe25ac48f79f45c35f1ba5d4930f073fa2eea3f8c314a22a6ec1b41fd549abc13,TRUE,0.001,5,2202587.58,,,"[""103949433142356341906230911717419659994612483286236011152675620832882527337350"", ""38975768942321602305852230846395782020878269750511854698714899084699098155159""]",750,5,,2202587.58,,FALSE,200,2.5,0.001,0,0,0,1,903287,republican-vp-nominee,republican-vp-nominee,Republican VP nominee?,"qqq
",,92565642.12,,,TRUE,,TRUE,0xe25ac48f79f45c35f1ba5d4930f073fa2eea3f8c314a22a6ec1b41fd549abc00,586,,,
255159,Will a candidate from another party win Missouri Presidential Election?,will-a-candidate-from-another-party-win-missouri-presidential-election,0x57744fbda9f7908434164fb7486ce25b28d94ebe281f72e7f129703c086d72bb,2024-03-28T20:47:24.067Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if a candidate from neither the Democratic nor Republican parties wins the popular vote in Missouri in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",,2179516.323,TRUE,TRUE,,2024-03-01T19:01:32.017Z,2024-11-07T11:08:59.405134Z,FALSE,TRUE,Other,3,0x6c5ca07d0382f84f434bb0747595bb793698d49b26a1cdb8feee5668099c4202,TRUE,0.001,5,2179516.323,,,"[""104707752019771192548881778384079780605323050131610148871769253656658581603154"", ""67616224265482587401298638387220964118880678333672719096691596603677474707745""]",1250,10,,2179516.323,,FALSE,200,3.5,0.001,-0.0045,1,,0.001,903669,missouri-presidential-election-winner,missouri-presidential-election-winner,Missouri Presidential Election Winner,This is a market on predicting the winner of the presidential election in Missouri.,,2608186.12,,,TRUE,,TRUE,0x6c5ca07d0382f84f434bb0747595bb793698d49b26a1cdb8feee5668099c4200,1,,,
254124,Will Nancy Mace win the 2024 Republican VP nomination?,will-nancy-mace-win-the-2024-republican-vp-nomination,0x5acad359612174a78b4815a95412aff62fa35ef3411e1bd59fa2fdf7b7699601,2024-01-18T21:14:00Z,2024-09-04T12:00:00Z,"Note: See other market group here https://polymarket.com/event/republican-vp-supplemental for more VP options.

This market will resolve to “Yes” if Nancy Mace wins the 2024 Republican nomination for Vice President of the United States. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official GOP sources, including https://www.gop.com.

Any replacement of the nominee before election day will not change the resolution of the market.","[""Yes"", ""No""]","[""0"", ""1""]",,2126932.974,TRUE,TRUE,,2024-01-25T21:51:25.192Z,2024-07-17T02:58:47.137168Z,FALSE,TRUE,Nancy Mace,16,0xe25ac48f79f45c35f1ba5d4930f073fa2eea3f8c314a22a6ec1b41fd549abc0e,TRUE,0.001,5,2126932.97,,,"[""17818789483445898833651686029453636300167454644078447046253526125398275563747"", ""82242495069434742804770131672980827014427244036714113508921250767465545782251""]",2750,10,,2126932.974,,FALSE,200,2.5,0.001,0,0,0,1,903287,republican-vp-nominee,republican-vp-nominee,Republican VP nominee?,"qqq
",,92565642.12,,,TRUE,,TRUE,0xe25ac48f79f45c35f1ba5d4930f073fa2eea3f8c314a22a6ec1b41fd549abc00,586,,,
255122,Will a candidate from another party win Kentucky Presidential Election?,will-a-candidate-from-another-party-win-kentucky-presidential-election,0x75dbc3dc5f2a45b64a11fe7f7b4087dedc48245f63ee2883afe701ebc57fbf88,2024-03-28T20:32:05.062Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if a candidate from neither the Democratic nor Republican parties wins the popular vote in Kentucky in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.","[""Yes"", ""No""]","[""0"", ""1""]",,2111415.898,TRUE,TRUE,,2024-03-01T18:34:25.328Z,2024-11-06T23:37:10.168357Z,FALSE,TRUE,Other,3,0xd32a097bf17725abecd1cb8d589e72dfe37ec050caa888b89a4249d4b9930902,TRUE,0.001,5,2111415.898,,,"[""73150683388259787914781322709567621553236200511943997753958753335854751165515"", ""96984839592751949105050229332413888460727384463624029189854061217862527104376""]",1250,10,,2111415.898,,FALSE,200,3.5,0.001,-0.001,1,,0.001,903658,kentucky-presidential-election-winner,kentucky-presidential-election-winner,Kentucky Presidential Election Winner,This is a market on the predicted winner of the presidential election in Kentucky.,,2485498.545,,,TRUE,,TRUE,0xd32a097bf17725abecd1cb8d589e72dfe37ec050caa888b89a4249d4b9930900,11,,,
255068,Will a Republican win New Hampshire in the 2024 US Presidential Election?,will-a-republican-win-new-hampshire-in-the-2024-us-presidential-election,0x9be6760eca88434624ecb3e9dbf3b1ff161c630559c52d80b2b23b8efbcd43bf,2024-03-19T18:16:07.375Z,2024-11-05T12:00:00Z,"This market will resolve to ""Yes"" if a Republican candidate wins the popular vote in New Hampshire in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",,2083783.35,TRUE,TRUE,,2024-03-01T17:43:31.516Z,2024-11-07T16:22:57.336598Z,FALSE,TRUE,Donald Trump,1,0x84b3feb105123dd579011d8c1605e7e513dae866e98011fd701fb1b94201de01,TRUE,0.001,5,2083783.35,,,"[""75196359692989187018411418870859031296447545562973355617507233505746713995861"", ""91757041354278041432691402724684158729072796258871845153634877058427655210476""]",500,5,,2083783.35,,FALSE,200,3.5,0.001,-0.1845,1,,0.001,903640,new-hampshire-presidential-election-winner,new-hampshire-presidential-election-winner,New Hampshire Presidential Election Winner,This is a market on the winner of the New Hampshire presidential primary election.,,5883093.689,,,TRUE,,TRUE,0x84b3feb105123dd579011d8c1605e7e513dae866e98011fd701fb1b94201de00,134,,,
255069,Will a candidate from another party win New Hampshire Presidential Election?,will-a-candidate-from-another-party-win-new-hampshire-presidential-election,0xbfb1fea57597c113c0324915c2982ccff11269ddd3be336cd12b3b5c9781f8a7,2024-03-19T18:16:04.512Z,2024-11-05T00:00:00Z,"This market will resolve to ""Yes"" if a candidate from neither the Democratic nor Republican parties wins the popular vote in New Hampshire in the 2024 US presidential election. Otherwise, this market will resolve to ""No"".

A candidate shall be considered to represent a party in the event that he or she is the nominee, or has a ballot-listed or otherwise identifiable party preference, of the party in question.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.
","[""Yes"", ""No""]","[""0"", ""1""]",,1970001.378,TRUE,TRUE,,2024-03-01T17:45:17.931Z,2024-11-07T12:47:12.508061Z,FALSE,TRUE,Other,3,0x84b3feb105123dd579011d8c1605e7e513dae866e98011fd701fb1b94201de02,TRUE,0.001,5,1970001.378,,,"[""95455686054301048424853337518081967010975256851060132139004839103687477722829"", ""27352121818034557549433649172157475501281693808377314180791646500070391423902""]",500,5,,1970001.378,,FALSE,200,3.5,0.001,,1,,0.001,903640,new-hampshire-presidential-election-winner,new-hampshire-presidential-election-winner,New Hampshire Presidential Election Winner,This is a market on the winner of the New Hampshire presidential primary election.,,5883093.689,,,TRUE,,TRUE,0x84b3feb105123dd579011d8c1605e7e513dae866e98011fd701fb1b94201de00,134,,,
